player,shot_type,hit_type,hit_court_side,bounce_court_side,bounce_location_long,hit_velocity_x,hit_velocity_y,hit_velocity_z,bounce_y
host,in_play,volley,near,far,no_mans_land,6.035,6.035,6.035,23.514
guest,in_play,ground_stroke,far,near,no_mans_land,-2.82,-13.177,7.118,3.296
host,none,feed,near,far,service_box,5.812,5.812,5.812,17.861
guest,first_serve,first_serve,far,near,no_mans_land,3.683,-25.539,0.639,4.125
host,none,ground_stroke,near,near,service_box,-11.438,17.142,2.718,6.674
guest,second_serve,second_serve,far,near,service_box,3.308,-21.923,0.501,6.946
host,return,ground_stroke,near,far,out,-4.564,20.888,5.514,25.338
guest,serve_plus_one,ground_stroke,far,near,service_box,-0.475,-20.751,1.26,6.07
host,return_plus_one,ground_stroke,near,far,no_mans_land,2.448,13.181,7.55,19.63
host,none,feed,near,far,service_box,3.47,7.753,2.925,14.7
guest,first_serve,first_serve,far,near,service_box,-4.65,-23.668,-0.281,7.372
host,return,ground_stroke,near,far,no_mans_land,0.582,18.286,6.006,21.684
guest,serve_plus_one,ground_stroke,far,near,service_box,2.515,-14.212,6.067,5.517
host,return_plus_one,ground_stroke,near,far,no_mans_land,-5.066,17.283,5.498,19.546
guest,in_play,ground_stroke,far,near,service_box,4.181,-13.404,6.29,7.14
host,in_play,ground_stroke,near,far,service_box,-3.547,20.902,3.436,16.906
guest,in_play,ground_stroke,far,near,service_box,-2.534,-18.229,4.867,6.065
host,first_serve,first_serve,near,far,service_box,-5.872,34.906,-2.196,17.911
guest,return,ground_stroke,far,far,service_box,5.941,-15.853,4.439,17.121
host,first_serve,first_serve,near,far,service_box,4.586,32.206,-1.942,16.462
guest,return,ground_stroke,far,near,no_mans_land,-1.663,-14.456,7.288,2.635
host,serve_plus_one,ground_stroke,near,far,no_mans_land,3.25,18.512,4.618,18.297
guest,return_plus_one,ground_stroke,far,far,service_box,-3.958,-21.078,2.391,12.285
guest,none,feed,far,near,service_box,4.694,4.694,4.694,6.865
host,first_serve,first_serve,near,far,service_box,-5.437,30.764,-2.23,15.69
guest,return,ground_stroke,far,near,no_mans_land,4.866,-16.204,5.219,4.879
host,serve_plus_one,ground_stroke,near,far,no_mans_land,-5.874,19.686,4.134,18.393
guest,return_plus_one,ground_stroke,far,near,service_box,3.113,-25.146,2.745,6.296
host,in_play,ground_stroke,near,far,no_mans_land,-3.429,11.664,7.971,18.956
host,first_serve,first_serve,near,far,no_mans_land,9.16,32.621,-0.64,19.586
guest,none,ground_stroke,far,far,service_box,-2.28,-12.997,5.974,18.247
host,second_serve,second_serve,near,far,no_mans_land,8.508,27.743,0.703,19.419
guest,return,ground_stroke,far,near,service_box,-4.085,-15.124,5.477,5.985
host,serve_plus_one,ground_stroke,near,far,no_mans_land,1.572,23.338,2.82,19.462
guest,return_plus_one,ground_stroke,far,near,service_box,0.269,-29.027,2.932,8.568
host,in_play,volley,near,far,no_mans_land,5.364,5.364,5.364,18.686
guest,in_play,ground_stroke,far,near,service_box,4.321,-21.955,4.434,8.745
host,in_play,volley,near,near,service_box,4.917,4.917,4.917,9.747
host,first_serve,first_serve,near,far,service_box,-3.053,31.086,-2.229,16.441
guest,return,ground_stroke,far,near,no_mans_land,0.286,-16.044,6.358,2.699
host,serve_plus_one,ground_stroke,near,far,no_mans_land,-0.617,17.816,5.109,19.017
guest,return_plus_one,ground_stroke,far,near,no_mans_land,0.517,-19.879,4.896,4.192
host,in_play,ground_stroke,near,far,no_mans_land,1.872,17.288,5.915,21.117
guest,in_play,ground_stroke,far,near,no_mans_land,-0.8,-17.939,5.356,3.122
host,in_play,ground_stroke,near,far,no_mans_land,0.068,18.231,4.543,18.498
guest,in_play,ground_stroke,far,near,no_mans_land,-0.421,-23.968,3.956,2.966
host,in_play,ground_stroke,near,far,no_mans_land,1.334,17.923,5.934,21.89
guest,in_play,ground_stroke,far,near,service_box,-0.594,-18.36,1.338,6.093
host,in_play,ground_stroke,near,far,service_box,-2.576,36.889,-0.265,17.427
guest,in_play,ground_stroke,far,near,service_box,0.307,-18.884,6.177,9.28
host,in_play,volley,near,far,no_mans_land,6.035,6.035,6.035,19.545
guest,none,feed,far,near,service_box,5.812,5.812,5.812,6.088
host,first_serve,first_serve,near,far,no_mans_land,5.572,35.4,-1.22,20.229
guest,none,ground_stroke,far,near,service_box,-3.066,-18.958,3.926,7.121
host,second_serve,second_serve,near,near,service_box,7.273,22.558,-2.008,10.831
host,first_serve,first_serve,near,far,service_box,-3.531,26.221,-0.426,17.399
guest,return,ground_stroke,far,near,no_mans_land,3.505,-19.401,5.37,1.788
host,serve_plus_one,ground_stroke,near,far,no_mans_land,-0.727,19.004,4.945,18.977
guest,return_plus_one,ground_stroke,far,near,no_mans_land,-1.922,-22.851,3.725,3.138
host,in_play,ground_stroke,near,far,out,3.031,17.149,7.093,23.88
guest,none,feed,far,near,service_box,6.259,6.259,6.259,7.424
host,first_serve,first_serve,near,near,service_box,6.172,26.918,-3.894,11.191
host,second_serve,second_serve,near,far,service_box,6.55,31.704,-1.415,17.45
guest,return,ground_stroke,far,far,service_box,-3.173,-18.958,2.59,12.112
guest,none,feed,far,near,service_box,1.628,-9.853,2.34,6.427
host,first_serve,first_serve,near,far,service_box,-4.59,31.547,-2.685,14.886
guest,none,ground_stroke,far,near,no_mans_land,-0.649,-16.522,6.975,0.55
host,first_serve,first_serve,near,far,service_box,-0.737,23.376,-0.243,15.878
guest,none,ground_stroke,far,near,no_mans_land,1.822,-18.449,5.119,4.677
host,first_serve,first_serve,near,far,service_box,-4.871,23.016,-0.023,15.786
guest,none,ground_stroke,far,near,no_mans_land,2.204,-13.143,8.09,2.156
host,second_serve,second_serve,near,far,service_box,-3.338,23.401,-0.031,15.823
guest,return,ground_stroke,far,near,no_mans_land,5.01,-21.085,4.073,3.569
host,serve_plus_one,ground_stroke,near,far,no_mans_land,-4.132,15.946,6.561,20.229
guest,return_plus_one,ground_stroke,far,near,no_mans_land,2.847,-12.678,6.127,2.283
host,in_play,ground_stroke,near,far,no_mans_land,-1.033,22.162,3.036,18.393
guest,in_play,ground_stroke,far,near,no_mans_land,-3.124,-16.893,6.653,1.62
host,in_play,ground_stroke,near,far,no_mans_land,1.748,14.39,7.005,19.788
guest,in_play,ground_stroke,far,near,service_box,-1.882,-15.716,5.114,6.28
host,in_play,ground_stroke,near,near,service_box,1.748,14.23,7.005,11.736
host,first_serve,first_serve,near,near,service_box,8.878,33.327,-4.318,10.98
host,second_serve,second_serve,near,far,service_box,4.439,26.035,-0.073,17.186
guest,return,ground_stroke,far,near,service_box,-1.17,-16.808,5.185,7.075
host,serve_plus_one,ground_stroke,near,far,no_mans_land,2.451,15.976,4.812,18.404
guest,return_plus_one,ground_stroke,far,near,service_box,-3.129,-20.37,4.479,7.364
host,in_play,volley,near,far,service_box,5.588,5.588,5.588,17.216
guest,in_play,ground_stroke,far,near,service_box,0.263,-12.479,5.683,6.013
host,in_play,ground_stroke,near,far,out,-1.658,17.839,5.07,24.765
guest,none,feed,far,near,service_box,4.47,4.47,4.47,9.152
guest,first_serve,first_serve,near,far,service_box,-3.046,22.084,-0.049,15.8
host,return,ground_stroke,far,near,no_mans_land,3.731,-22.429,4.698,1.8
guest,serve_plus_one,ground_stroke,near,far,no_mans_land,-0.824,15.136,6.496,20.792
host,return_plus_one,ground_stroke,far,near,no_mans_land,1.741,-18.731,4.728,4.458
guest,in_play,ground_stroke,near,far,no_mans_land,-1.22,22.692,4.001,18.748
host,in_play,ground_stroke,far,near,service_box,-3.238,-19.399,4.067,5.825
guest,in_play,ground_stroke,near,far,no_mans_land,4.364,17.131,5.517,18.882
host,in_play,ground_stroke,far,near,service_box,-5.903,-21.561,3.29,7.083
guest,none,feed,near,far,no_mans_land,4.694,4.694,4.694,18.701
guest,none,feed,near,far,service_box,5.588,5.588,5.588,17.348
guest,none,feed,near,far,service_box,4.917,4.917,4.917,15.877
host,first_serve,first_serve,far,far,service_box,5.2,-25.374,-3.005,17.96
host,second_serve,second_serve,far,near,service_box,4.06,-22.279,0.186,6.441
guest,return,ground_stroke,near,far,service_box,-4.773,17.751,4.464,17.636
host,serve_plus_one,ground_stroke,far,near,service_box,4.845,-21.584,3.052,5.679
guest,return_plus_one,ground_stroke,near,far,no_mans_land,-1.17,27.391,2.189,18.997
host,first_serve,first_serve,far,far,service_box,-5.128,-26.33,-2.801,11.983
host,first_serve,first_serve,far,far,no_mans_land,23.23,-15.207,0.134,22.104
host,second_serve,second_serve,far,near,service_box,-4.228,-20.512,1.821,7.275
guest,return,ground_stroke,near,far,out,4.099,20.239,6.011,25.011
host,first_serve,first_serve,far,near,service_box,2.715,-30.478,-1.862,6.494
guest,return,ground_stroke,near,far,no_mans_land,-2.37,16.511,5.564,19.599
host,serve_plus_one,ground_stroke,far,far,service_box,0.582,17.936,6.006,12.252
host,first_serve,first_serve,far,near,service_box,-4.381,-28.191,-1.309,6.693
guest,return,ground_stroke,near,far,no_mans_land,2.914,14.33,7.227,20.208
host,serve_plus_one,ground_stroke,far,near,no_mans_land,-3.159,-20.576,5.003,0.936
guest,return_plus_one,ground_stroke,near,far,no_mans_land,2.666,16.257,6.517,21.412
host,in_play,ground_stroke,far,near,no_mans_land,-4.584,-23.126,2.825,2.633
guest,in_play,ground_stroke,near,far,no_mans_land,0.821,10.858,10.548,21.024
guest,none,feed,near,far,service_box,4.47,4.47,4.47,13.828
host,first_serve,first_serve,far,near,service_box,2.365,-23.919,-0.675,9.32
guest,return,ground_stroke,near,near,service_box,-5.522,11.423,6.106,9.939
host,first_serve,first_serve,far,near,no_mans_land,-4.234,-24.909,-0.024,4.715
guest,none,ground_stroke,near,far,out,5.944,19.497,6.084,23.983
host,second_serve,second_serve,far,near,no_mans_land,-5.408,-22.118,1.684,4.662
guest,return,ground_stroke,near,far,no_mans_land,2.524,15.569,6.486,20.11
host,first_serve,first_serve,far,near,no_mans_land,4.989,-35.313,-1.483,2.362
guest,none,ground_stroke,near,far,service_box,-5.093,16.123,3.596,13.483
host,second_serve,second_serve,far,near,service_box,4.532,-18.847,1.382,6.3
guest,return,ground_stroke,near,far,no_mans_land,-5.877,18.393,5.144,20.655
host,serve_plus_one,ground_stroke,far,near,no_mans_land,0.933,-15.086,6.173,2.022
guest,return_plus_one,ground_stroke,near,far,no_mans_land,3.486,19.001,4.572,18.561
host,in_play,ground_stroke,far,near,no_mans_land,2.863,-28.047,3.254,2.232
guest,none,feed,near,far,service_box,1.287,8.61,4.706,16.044
host,first_serve,first_serve,far,near,no_mans_land,-9.88,-29.271,0.026,3.34
host,second_serve,second_serve,far,near,service_box,-4.563,-21.032,0.606,7.509
guest,return,ground_stroke,near,near,service_box,4.169,21.966,1.943,11.069
guest,none,feed,near,far,service_box,4.917,4.917,4.917,18.001
guest,first_serve,first_serve,far,near,no_mans_land,3.729,-21.491,1.435,3.855
host,none,ground_stroke,near,far,out,-3.079,22.466,5.214,23.828
guest,second_serve,second_serve,far,far,service_box,3.123,-17.234,-0.621,17.946
guest,none,feed,far,near,no_mans_land,5.141,5.141,5.141,4.318
host,none,ground_stroke,near,far,no_mans_land,2.675,18.869,4.955,19.269
guest,none,ground_stroke,far,near,no_mans_land,0.562,-12.888,8.738,2.283
host,none,ground_stroke,near,far,service_box,-0.765,17.596,5.011,17.253
guest,none,ground_stroke,far,near,service_box,-2.499,-21.779,3.505,6.293
host,none,ground_stroke,near,far,no_mans_land,2.224,24.242,3.295,18.523
guest,none,ground_stroke,far,near,no_mans_land,-2.525,-21.336,4.342,3.596
host,none,ground_stroke,near,far,no_mans_land,4.972,19.81,5.245,21.109
guest,none,ground_stroke,far,far,service_box,-4.875,-16.62,3.437,16.524
guest,first_serve,first_serve,far,near,service_box,3.369,-26.079,-0.946,6.85
host,return,ground_stroke,near,far,no_mans_land,0.293,17.178,6.378,22.476
guest,serve_plus_one,ground_stroke,far,near,service_box,-3.65,-15.637,5.325,7.379
host,return_plus_one,ground_stroke,near,far,no_mans_land,2.168,17.837,4.987,21.125
guest,first_serve,first_serve,far,near,service_box,-3.535,-22.983,-1.344,6.458
host,return,ground_stroke,near,far,service_box,2.605,16.043,5.344,17.987
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,-3.918,-25.59,3.166,2.57
host,return_plus_one,ground_stroke,near,far,no_mans_land,4.271,11.745,10.885,23.764
guest,first_serve,first_serve,far,near,service_box,2.43,-21.411,-0.338,6.5
host,return,ground_stroke,near,far,service_box,-4.761,17.783,4.261,17.655
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,0.035,-19.731,5.136,0.286
host,return_plus_one,ground_stroke,near,far,no_mans_land,1.156,20.872,6.022,23.613
guest,first_serve,first_serve,far,near,no_mans_land,-2.538,-24.587,0.696,4.486
host,none,ground_stroke,near,far,no_mans_land,0.818,14.326,7.423,20.662
guest,second_serve,second_serve,far,near,service_box,-5.117,-24.82,0.298,6.276
host,return,ground_stroke,near,far,no_mans_land,4.781,18.332,4.377,18.318
guest,serve_plus_one,ground_stroke,far,near,service_box,-2.084,-12.313,6.63,6.736
host,return_plus_one,ground_stroke,near,far,out,-4.218,20.217,4.576,23.812
guest,first_serve,first_serve,far,near,service_box,5.769,-27.493,-1.003,6.607
host,return,ground_stroke,near,far,no_mans_land,-4.281,17.573,5.811,20.548
guest,serve_plus_one,ground_stroke,far,near,service_box,3.294,-17.338,4.231,5.845
host,return_plus_one,ground_stroke,near,far,no_mans_land,-5.896,20.138,4.794,20.04
guest,first_serve,first_serve,far,near,service_box,-5.833,-24.254,-0.117,7.622
host,return,ground_stroke,near,far,no_mans_land,2.729,18.219,6.006,22.064
guest,serve_plus_one,ground_stroke,far,near,service_box,1.465,-14.986,5.492,5.996
host,return_plus_one,ground_stroke,near,far,out,1.502,20.13,4.812,24.017
guest,none,feed,far,near,no_mans_land,4.47,4.47,4.47,4.095
guest,none,feed,far,near,service_box,6.259,6.259,6.259,6.815
host,first_serve,first_serve,near,far,service_box,-2.791,29.479,-2.156,15.187
guest,return,ground_stroke,far,far,service_box,4.008,-15.591,2.837,15.178
host,first_serve,first_serve,near,far,service_box,5.713,30.603,-1.404,16.81
guest,return,ground_stroke,far,near,no_mans_land,0.58,-15.358,6.55,1.352
host,serve_plus_one,ground_stroke,near,far,no_mans_land,-2.723,22.269,4.659,22.787
guest,return_plus_one,ground_stroke,far,near,no_mans_land,4.872,-16.724,6.583,2.497
host,in_play,ground_stroke,near,far,no_mans_land,-2.104,15.35,6.354,18.938
guest,in_play,ground_stroke,far,near,service_box,-3.144,-18.135,3.52,5.993
host,in_play,ground_stroke,near,far,no_mans_land,2.934,20.435,5.007,21.6
guest,none,feed,far,near,service_box,5.812,5.812,5.812,6.575
host,first_serve,first_serve,near,near,service_box,1.006,27.457,-3.928,11.107
host,second_serve,second_serve,near,far,service_box,-4.114,23.914,-0.225,16.094
guest,return,ground_stroke,far,near,no_mans_land,3.205,-20.057,4.72,3.576
host,serve_plus_one,ground_stroke,near,far,service_box,-1.027,19.761,3.138,16.198
guest,return_plus_one,ground_stroke,far,near,service_box,-1.711,-25.492,1.994,9.075
host,first_serve,first_serve,near,far,service_box,8.043,28.996,-0.986,16.524
guest,return,ground_stroke,far,near,out,-0.987,-13.895,8.85,-1.721
host,first_serve,first_serve,near,far,service_box,-4.954,33.629,-1.775,18.149
guest,return,ground_stroke,far,near,service_box,5.822,-16.232,4.712,7.626
host,first_serve,first_serve,near,near,service_box,12.927,32.032,-4.379,10.133
host,second_serve,second_serve,near,far,service_box,5.332,23.815,0.349,16.686
guest,return,ground_stroke,far,near,service_box,-3.065,-20.427,3.872,5.581
host,serve_plus_one,ground_stroke,near,far,service_box,2.188,25.97,2.757,17.519
guest,return_plus_one,ground_stroke,far,near,service_box,0.898,-19.457,3.557,8.124
host,in_play,ground_stroke,near,far,no_mans_land,2.248,20.567,4.244,19.152
guest,in_play,ground_stroke,far,near,no_mans_land,-1.477,-26.805,1.256,4.602
host,in_play,ground_stroke,near,far,no_mans_land,-1.985,22.178,4.369,22.158
guest,in_play,ground_stroke,far,near,no_mans_land,-0.156,-16.579,6.042,3.145
host,in_play,ground_stroke,near,far,service_box,2.798,21.398,2.818,15.753
guest,in_play,ground_stroke,far,near,no_mans_land,2.085,-23.636,4.105,2.286
guest,first_serve,first_serve,near,far,service_box,-1.539,25.959,0.031,18.258
host,return,ground_stroke,far,near,no_mans_land,3.424,-20.653,5.047,2.357
guest,serve_plus_one,ground_stroke,near,far,service_box,0.864,14.727,5.187,15.427
host,return_plus_one,ground_stroke,far,near,no_mans_land,-2.143,-33.638,0.597,2.828
guest,in_play,ground_stroke,near,far,no_mans_land,2.858,23.412,3.534,19.126
host,none,feed,far,near,no_mans_land,6.035,6.035,6.035,3.838
guest,first_serve,first_serve,near,far,service_box,6.542,27.28,-0.729,16.392
host,return,ground_stroke,far,near,no_mans_land,0.64,-21.7,4.006,3.408
guest,first_serve,first_serve,near,far,no_mans_land,-2.787,24.43,0.621,19.335
guest,second_serve,second_serve,near,far,service_box,-4.16,24.679,-0.193,17.396
host,return,ground_stroke,far,near,no_mans_land,1.605,-17.242,4.249,3.307
guest,serve_plus_one,ground_stroke,near,near,service_box,1.724,14.196,3.34,11.1
host,none,feed,far,near,no_mans_land,6.482,6.482,6.482,4.647
guest,none,ground_stroke,near,near,out,6.269,23.129,0.576,-1.016
guest,first_serve,first_serve,near,near,service_box,8.141,24.191,-2.806,10.269
guest,second_serve,second_serve,near,near,service_box,6.604,27.523,-2.927,11.018
guest,first_serve,first_serve,near,far,service_box,0.118,36.763,-4.171,14.969
host,none,ground_stroke,far,far,service_box,-2.214,-21.043,-2.269,12.059
guest,second_serve,second_serve,near,far,service_box,-3.081,26.398,-0.696,16.769
host,return,ground_stroke,far,near,no_mans_land,2.38,-14.04,7.234,2.451
guest,serve_plus_one,ground_stroke,near,far,no_mans_land,1.516,21.037,4.191,20.743
host,return_plus_one,ground_stroke,far,near,service_box,-2.83,-13.749,6.438,6.245
guest,in_play,volley,near,far,service_box,5.812,5.812,5.812,14.546
host,in_play,ground_stroke,far,near,out,1.123,-13.809,6.947,-0.187
host,none,feed,far,near,service_box,5.812,5.812,5.812,8.49
guest,first_serve,first_serve,near,far,service_box,3.846,29.937,-0.97,17.497
host,return,ground_stroke,far,near,no_mans_land,0.071,-15.416,6.626,2.902
guest,serve_plus_one,ground_stroke,near,near,service_box,0.666,21.246,1.401,11.009
guest,first_serve,first_serve,near,far,service_box,-3.97,27.933,-0.374,18.219
host,return,ground_stroke,far,near,no_mans_land,4.373,-16.604,5.412,3.992
guest,serve_plus_one,ground_stroke,near,far,service_box,-6.292,20.314,4.132,17.755
host,return_plus_one,ground_stroke,far,near,no_mans_land,3.746,-17.415,5.318,3.242
guest,in_play,ground_stroke,near,far,no_mans_land,0.95,18.832,4.813,20.226
host,in_play,ground_stroke,far,near,no_mans_land,-3.666,-19.637,4.128,4.674
guest,in_play,ground_stroke,near,far,no_mans_land,2.712,19.057,5.746,22.06
host,in_play,ground_stroke,far,near,no_mans_land,-2.571,-18.89,5.062,4.181
guest,in_play,ground_stroke,near,far,no_mans_land,4.17,14.271,7.434,21.684
